,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
1842,O01842,2024-02-03,C0316,P0056,S038,In-Store,2,103.48,0.0,206.96,53.97,99.02000000000001
1843,O01843,2024-01-13,C0102,P0170,S029,In-Store,1,106.52,0.2,85.22,89.62,-4.400000000000006
1844,O01844,2023-08-30,C0703,P0039,UNKNOWN,Online,1,29.71,0.1,26.74,14.86,11.879999999999999
1845,O01845,2023-12-30,C0455,P0796,UNKNOWN,Online,2,87.96,0.05,167.12,77.22,12.680000000000007
1846,O01846,2024-04-09,C0024,P0831,S023,In-Store,2,183.87,0.05,349.35,151.28,46.79000000000002
1847,O01847,2024-03-25,C0274,P0170,S000,In-Store,2,106.52,0.0,213.04,89.62,33.79999999999998
1848,O01848,2024-12-14,C0186,P0896,S050,In-Store,1,165.91,0.1,149.32,107.19,42.129999999999995
1849,O01849,2023-05-27,C0060,P0021,UNKNOWN,Online,1,77.31,0.2,61.85,62.23,-0.37999999999999545
1850,O01850,2023-11-24,C0716,P0103,UNKNOWN,Online,1,171.58,0.0,171.58,96.71,74.87000000000002
1851,O01851,2023-10-16,C0736,P0374,S022,In-Store,2,190.53,0.1,342.95,98.1,146.75
1852,O01852,2024-05-16,C0632,P0695,UNKNOWN,Online,1,62.67,0.1,56.4,33.99,22.409999999999997
1853,O01853,2024-03-20,C0504,P0204,S045,In-Store,1,200.67,0.05,190.64,110.34,80.29999999999998
1854,O01854,2024-04-27,C0474,P0657,S059,In-Store,2,29.04,0.1,52.27,15.54,21.190000000000005
1855,O01855,2025-02-10,C0604,P0749,S058,In-Store,1,165.09,0.05,156.84,141.67,15.170000000000016
1856,O01856,2024-08-31,C0067,P0098,UNKNOWN,Online,1,120.73,0.2,96.58,70.55,26.03
1857,O01857,2023-12-24,C0693,P0442,S049,In-Store,1,206.69,0.0,206.69,149.23,57.46000000000001
1858,O01858,2023-11-19,C0592,P0242,UNKNOWN,Online,1,138.25,0.1,124.42,108.47,15.950000000000003
1859,O01859,2024-12-02,C0032,P0439,S032,In-Store,1,79.07,0.1,71.16,49.49,21.669999999999995
1860,O01860,2024-10-08,C0555,P0614,S058,In-Store,1,332.16,0.0,332.16,193.3,138.86
1861,O01861,2025-01-15,C0669,P0689,S039,In-Store,2,46.7,0.05,88.73,27.05,34.63
1862,O01862,2023-06-17,C0367,P0708,S015,In-Store,1,157.48,0.1,141.73,124.12,17.609999999999985
1863,O01863,2024-06-08,C0348,P0300,UNKNOWN,Online,2,138.12,0.2,220.99,75.85,69.29000000000002
1864,O01864,2025-01-11,C0060,P0834,S036,In-Store,3,94.05,0.0,282.15,78.99,45.18000000000001
1865,O01865,2024-03-03,C0407,P1169,S058,In-Store,1,50.9,0.0,50.9,33.85,17.049999999999997
1866,O01866,2023-12-12,C0396,P0899,S002,In-Store,2,118.47,0.05,225.09,99.65,25.789999999999992
1867,O01867,2024-03-10,C0512,P0546,S008,In-Store,1,196.72,0.05,186.88,149.22,37.66
1868,O01868,2024-04-23,C0583,P0591,S044,In-Store,1,236.24,0.1,212.62,122.47,90.15
1869,O01869,2023-12-23,C0021,P0005,S029,In-Store,1,112.55,0.2,90.04,79.09,10.950000000000003
1870,O01870,2024-07-05,C0160,P0684,S013,In-Store,1,222.84,0.05,211.7,161.31,50.389999999999986
1871,O01871,2023-05-26,C0011,P0149,S024,In-Store,2,29.42,0.1,52.96,22.17,8.619999999999997
1872,O01872,2024-02-02,C0400,P0376,UNKNOWN,Online,4,79.72,0.2,255.1,56.0,31.099999999999994
1873,O01873,2024-02-28,C0188,P1192,UNKNOWN,Online,1,290.29,0.05,275.78,174.33,101.44999999999996
1874,O01874,2024-07-13,C0586,P0306,UNKNOWN,Online,1,148.17,0.05,140.76,102.31,38.44999999999999
1875,O01875,2025-03-06,C0097,P0142,UNKNOWN,Online,1,132.42,0.0,132.42,96.4,36.01999999999998
1876,O01876,2024-05-27,C0658,P0863,S002,In-Store,2,109.7,0.1,197.46,72.06,53.34
1877,O01877,2025-02-10,C0652,P1107,S026,In-Store,2,333.55,0.1,600.39,181.41,237.57
1878,O01878,2025-01-10,C0155,P0238,UNKNOWN,Online,3,30.72,0.2,73.73,27.46,-8.649999999999991
1879,O01879,2024-08-23,C0600,P0278,S000,In-Store,1,267.49,0.1,240.74,167.82,72.92000000000002
1880,O01880,2024-05-01,C0342,P0934,S056,In-Store,1,285.28,0.2,228.22,152.76,75.46000000000001
1881,O01881,2025-04-04,C0579,P0381,UNKNOWN,Online,1,169.3,0.2,135.44,107.47,27.97
1882,O01882,2024-12-09,C0404,P0095,UNKNOWN,Online,3,145.13,0.05,413.62,80.95,170.76999999999998
1883,O01883,2025-03-27,C0183,P0017,S009,In-Store,1,151.0,0.2,120.8,75.59,45.209999999999994
1884,O01884,2024-08-02,C0533,P0382,UNKNOWN,Online,1,27.14,0.2,21.71,17.04,4.670000000000002
1885,O01885,2025-01-01,C0025,P0684,UNKNOWN,Online,2,222.84,0.2,356.54,161.31,33.920000000000016
1886,O01886,2024-07-18,C0352,P0331,UNKNOWN,Online,2,317.5,0.0,635.0,163.63,307.74
1887,O01887,2025-01-04,C0441,P0344,UNKNOWN,Online,1,196.16,0.05,186.35,143.2,43.150000000000006
1888,O01888,2025-03-13,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25,184.0,29.25
1889,O01889,2023-08-02,C0702,P0749,S027,In-Store,1,165.09,0.0,165.09,141.67,23.420000000000016
1890,O01890,2023-11-05,C0515,P0894,UNKNOWN,Online,2,243.1,0.1,437.58,156.3,124.97999999999996
1891,O01891,2025-01-12,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16,71.02,39.14
1892,O01892,2023-05-24,C0474,P0963,UNKNOWN,Online,2,297.94,0.0,595.88,149.76,296.36
1893,O01893,2024-04-09,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56,20.11,4.449999999999999
1894,O01894,2024-05-07,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3,70.02,21.28
1895,O01895,2023-06-05,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04,95.84,24.200000000000003
1896,O01896,2024-04-16,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42,77.59,38.83
1897,O01897,2024-12-01,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28,132.71,100.57
1898,O01898,2023-12-23,C0488,P0332,UNKNOWN,Online,2,159.7,0.05,303.43,102.16,99.11000000000001
1899,O01899,2024-12-01,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21,24.75,5.460000000000001
1900,O01900,2024-05-13,C0159,P0121,UNKNOWN,Online,2,201.89,0.1,363.4,130.95,101.5
1901,O01901,2023-12-12,C0285,P0432,S059,In-Store,2,95.18,0.0,190.36,49.8,90.76000000000002
1902,O01902,2024-11-04,C0368,P1182,S012,In-Store,3,275.08,0.0,825.24,167.92,321.48
1903,O01903,2024-11-11,C0753,P0026,UNKNOWN,Online,1,324.99,0.05,308.74,164.12,144.62
1904,O01904,2024-02-06,C0283,P0305,UNKNOWN,Online,2,89.57,0.05,170.18,66.31,37.56
1905,O01905,2023-07-02,C0449,P1019,S059,In-Store,1,81.78,0.05,77.69,58.95,18.739999999999995
1906,O01906,2024-03-25,C0105,P0499,S012,In-Store,1,265.43,0.0,265.43,140.47,124.96000000000001
1907,O01907,2024-02-08,C0777,P0267,S026,In-Store,2,349.07,0.1,628.33,193.29,241.75000000000006
1908,O01908,2025-02-09,C0416,P0519,S000,In-Store,1,89.59,0.0,89.59,53.32,36.27
1909,O01909,2023-08-16,C0059,P0657,UNKNOWN,Online,3,29.04,0.2,69.7,15.54,23.080000000000005
1910,O01910,2024-06-14,C0364,P0814,S006,In-Store,1,222.65,0.05,211.52,157.04,54.48000000000002
1911,O01911,2025-03-20,C0072,P0046,S038,In-Store,2,53.96,0.0,107.92,28.38,51.160000000000004
1912,O01912,2024-02-28,C0702,P0151,S024,In-Store,3,176.17,0.0,528.51,106.1,210.21000000000004
1913,O01913,2024-04-12,C0162,P1192,S033,In-Store,2,290.29,0.05,551.55,174.33,202.88999999999993
1914,O01914,2023-07-09,C0526,P0059,UNKNOWN,Online,2,37.27,0.1,67.09,19.67,27.75
1915,O01915,2024-07-03,C0396,P0802,UNKNOWN,Online,2,190.01,0.0,380.02,115.11,149.79999999999998
1916,O01916,2023-07-21,C0207,P0242,S000,In-Store,1,138.25,0.0,138.25,108.47,29.78
1917,O01917,2024-03-15,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94,29.03,-10.150000000000006
1918,O01918,2023-05-21,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26,14.01,8.250000000000002
1919,O01919,2023-04-18,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25,77.09,24.069999999999993
1920,O01920,2024-06-22,C0310,P1190,UNKNOWN,Online,1,305.51,0.1,274.96,181.82,93.13999999999999
1921,O01921,2024-03-12,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7,165.61,45.089999999999975
1922,O01922,2024-08-12,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46,146.04,72.33999999999997
1923,O01923,2024-07-16,C0309,P0771,UNKNOWN,Online,1,155.11,0.05,147.35,81.54,65.80999999999999
1924,O01924,2023-11-02,C0172,P0789,UNKNOWN,Online,3,77.75,0.0,233.25,47.24,91.53
1925,O01925,2025-01-11,C0150,P0523,UNKNOWN,Online,1,228.06,0.2,182.45,187.12,-4.670000000000016
1926,O01926,2025-01-02,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04,165.94,108.10000000000002
1927,O01927,2024-12-27,C0154,P0207,S054,In-Store,2,176.19,0.0,352.38,97.87,156.64
1928,O01928,2023-07-19,C0504,P0740,S039,In-Store,1,149.47,0.0,149.47,110.35,39.120000000000005
1929,O01929,2024-06-20,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7,18.11,22.480000000000004
1930,O01930,2024-07-27,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69,115.36,103.97
1931,O01931,2023-09-24,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3,179.22,59.08000000000001
1932,O01932,2024-01-27,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02,104.17,117.67999999999998
1933,O01933,2024-04-11,C0373,P1088,UNKNOWN,Online,4,156.73,0.05,595.57,130.87,72.09000000000003
1934,O01934,2024-12-24,C0207,P0071,S015,In-Store,2,171.21,0.0,342.42,121.33,99.76000000000002
1935,O01935,2023-11-15,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1,140.65,27.44999999999999
1936,O01936,2024-08-30,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48,48.05,69.33000000000001
1937,O01937,2023-07-26,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78,108.31,11.159999999999997
1938,O01938,2023-10-10,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11,5.29,5.529999999999999
1939,O01939,2024-05-13,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16,156.25,7.909999999999997
1940,O01940,2024-07-19,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97,54.49,10.989999999999995
1941,O01941,2024-09-12,C0065,P0882,UNKNOWN,Online,3,165.62,0.1,447.17,129.51,58.64000000000004
1942,O01942,2023-05-31,C0181,P0702,UNKNOWN,Online,1,286.8,0.0,286.8,178.57,108.23000000000002
1943,O01943,2023-07-27,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2,179.72,418.0400000000001
1944,O01944,2024-05-09,C0349,P0379,UNKNOWN,In-Store,1,186.5,0.05,177.17,93.72,83.44999999999999
1945,O01945,2024-07-19,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33,7.38,0.9500000000000002
1946,O01946,2024-12-21,C0245,P0027,UNKNOWN,In-Store,2,236.79,0.05,449.9,189.64,70.62
1947,O01947,2023-05-20,C0795,P0891,UNKNOWN,In-Store,1,183.58,0.05,174.4,115.51,58.89
1948,O01948,2024-11-08,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35,154.55,58.25
1949,O01949,2023-09-02,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98,178.1,110.88000000000002
1950,O01950,2023-10-12,C0218,P0114,UNKNOWN,In-Store,1,291.58,0.05,277.0,148.09,128.91
1951,O01951,2024-07-27,C0468,P0462,UNKNOWN,Online,2,262.15,0.0,524.3,154.95,214.39999999999998
1952,O01952,2023-11-27,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99,124.93,100.13
1953,O01953,2023-04-11,C0145,P0246,UNKNOWN,Online,1,40.0,0.2,32.0,34.44,-2.4399999999999977
1954,O01954,2023-11-01,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68,80.73,10.950000000000003
1955,O01955,2024-06-21,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95,177.14,79.67000000000002
1956,O01956,2024-11-02,C0517,P0943,UNKNOWN,Online,1,181.12,0.2,144.9,104.17,40.730000000000004
1957,O01957,2024-10-10,C0509,P0397,S010,In-Store,1,29.62,0.0,29.62,18.12,11.5
1958,O01958,2025-03-13,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02,20.37,8.649999999999999
1959,O01959,2024-07-13,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9,51.06,29.840000000000003
1960,O01960,2024-10-05,C0331,P0832,UNKNOWN,Online,10,149.77,0.2,1198.1999999999998,102.98,168.39999999999986
1961,O01961,2024-02-29,C0285,P0126,UNKNOWN,In-Store,1,201.02,0.1,180.92,149.03,31.889999999999986
1962,O01962,2024-01-14,C0449,P1099,UNKNOWN,Online,1,35.98,0.1,32.38,21.55,10.830000000000002
1963,O01963,2024-06-07,C0531,P0093,UNKNOWN,Online,1,243.56,0.05,231.38,140.32,91.06
1964,O01964,2024-04-28,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97,98.1,14.870000000000005
1965,O01965,2024-03-12,C0474,P0399,UNKNOWN,Online,2,64.47,0.0,128.94,32.33,64.28
1966,O01966,2024-10-03,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42,65.08,101.10000000000002
1967,O01967,2024-08-15,C0541,P0177,UNKNOWN,In-Store,1,128.6,0.0,128.6,91.14,37.459999999999994
1968,O01968,2023-06-16,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39,36.05,57.239999999999995
1969,O01969,2024-12-05,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29,26.3,35.690000000000005
1970,O01970,2024-12-28,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98,107.31,68.66999999999999
1971,O01971,2023-08-19,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24,162.62,160.0
1972,O01972,2025-03-01,C0151,P0346,UNKNOWN,Online,1,95.96,0.2,76.77,56.78,19.989999999999995
1973,O01973,2024-10-10,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.6,154.95,2168.6000000000004
1974,O01974,2025-02-10,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37,87.38,149.23000000000002
1975,O01975,2024-10-04,C0230,P0264,UNKNOWN,Online,2,69.39,0.2,111.02,40.26,30.5
1976,O01976,2024-03-21,C0358,P0071,S005,In-Store,2,171.21,0.0,342.42,121.33,99.76000000000002
1977,O01977,2024-09-13,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85,140.32,54.53
1978,O01978,2024-06-21,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37,71.44,52.93000000000001
1979,O01979,2023-09-28,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12,144.03,24.090000000000003
1980,O01980,2024-05-07,C0660,P1133,UNKNOWN,Online,3,53.96,0.05,153.79,44.43,20.5
1981,O01981,2023-12-06,C0504,P0890,S048,In-Store,1,148.82,0.1,133.94,99.63,34.31
1982,O01982,2024-07-07,C0264,P0824,S020,In-Store,1,89.03,0.2,71.22,61.02,10.199999999999996
1983,O01983,2024-06-17,C0134,P0297,UNKNOWN,Online,2,181.74,0.05,345.31,122.51,100.28999999999999
1984,O01984,2023-12-22,C0156,P0290,S058,In-Store,1,209.97,0.0,209.97,105.5,104.47
1985,O01985,2023-10-09,C0772,P0598,UNKNOWN,Online,1,169.19,0.05,160.73,93.0,67.72999999999999
1986,O01986,2023-10-01,C0686,P1159,UNKNOWN,Online,1,308.05,0.05,292.65,194.07,98.57999999999998
1987,O01987,2023-07-01,C0362,P0829,UNKNOWN,Online,1,244.31,0.05,232.09,170.36,61.72999999999999
1988,O01988,2024-01-09,C0632,P0691,UNKNOWN,Online,1,258.99,0.0,258.99,156.94,102.05000000000001
1989,O01989,2024-10-11,C0248,P0980,S015,In-Store,2,34.02,0.0,68.04,27.92,12.200000000000003
1990,O01990,2024-09-19,C0117,P1088,UNKNOWN,Online,1,156.73,0.2,125.38,130.87,-5.490000000000009
1991,O01991,2024-06-25,C0503,P0564,UNKNOWN,Online,10,331.22,0.05,3146.6000000000004,166.92,1477.4000000000005
1992,O01992,2024-01-19,C0685,P0645,UNKNOWN,Online,1,212.34,0.1,191.11,138.46,52.650000000000006
1993,O01993,2024-11-25,C0668,P1150,S000,In-Store,2,62.8,0.0,125.6,39.18,47.239999999999995
1994,O01994,2025-03-04,C0394,P0357,S003,In-Store,1,348.69,0.1,313.82,191.15,122.66999999999999
1995,O01995,2023-07-12,C0234,P1169,S030,In-Store,1,50.9,0.1,45.81,33.85,11.96
1996,O01996,2024-08-02,C0321,P0566,S002,In-Store,2,10.71,0.1,19.28,9.25,0.7800000000000011
1997,O01997,2025-03-25,C0582,P0148,S059,In-Store,1,131.82,0.0,131.82,85.27,46.55
1998,O01998,2023-07-29,C0438,P0548,UNKNOWN,Online,2,209.52,0.1,377.14,186.82,3.5
1999,O01999,2023-10-25,C0278,P0034,S042,In-Store,2,189.42,0.0,378.84,133.5,111.83999999999997
2000,O02000,2024-07-09,C0384,P0093,S037,In-Store,1,243.56,0.1,219.2,140.32,78.88
2001,O02001,2025-02-14,C0508,P0732,S003,In-Store,3,186.46,0.2,447.5,95.93,159.70999999999998
2002,O02002,2023-08-19,C0140,P0037,UNKNOWN,Online,1,63.29,0.2,50.63,42.09,8.54
2003,O02003,2024-10-09,C0682,P0030,UNKNOWN,Online,3,132.5,0.2,318.0,119.75,-41.25
2004,O02004,2023-06-11,C0746,P0183,UNKNOWN,Online,2,304.66,0.0,609.32,181.16,247.00000000000006
2005,O02005,2023-09-20,C0585,P0498,S027,In-Store,1,35.81,0.2,28.65,19.73,8.919999999999998
2006,O02006,2023-09-06,C0580,P0929,S036,In-Store,1,34.13,0.2,27.3,18.97,8.330000000000002
2007,O02007,2024-03-26,C0168,P0873,S030,In-Store,1,25.15,0.05,23.89,22.59,1.3000000000000007
2008,O02008,2024-06-28,C0616,P0379,UNKNOWN,Online,3,186.5,0.2,447.6,93.72,166.44000000000005
2009,O02009,2024-05-04,C0028,P0942,UNKNOWN,In-Store,1,193.87,0.2,155.1,173.54,-18.439999999999998
2010,O02010,2024-12-27,C0430,P0721,UNKNOWN,Online,1,255.39,0.05,242.62,162.62,80.0
2011,O02011,2024-02-07,C0701,P1170,S044,In-Store,3,270.1,0.1,729.27,184.48,175.83000000000004
2012,O02012,2024-10-15,C0617,P0187,S024,In-Store,1,246.22,0.1,221.6,161.83,59.76999999999998
2013,O02013,2023-12-07,C0031,P1049,S050,In-Store,2,115.48,0.1,207.86,61.25,85.36000000000001
2014,O02014,2023-06-25,C0127,P0296,UNKNOWN,Online,3,34.89,0.0,104.67,25.01,29.64
2015,O02015,2023-04-11,C0360,P0048,S031,In-Store,1,187.5,0.2,150.0,135.6,14.400000000000006
2016,O02016,2024-07-09,C0289,P1153,S051,In-Store,2,152.8,0.1,275.04,103.2,68.64000000000001
2017,O02017,2025-02-22,C0728,P0102,UNKNOWN,Online,1,221.14,0.2,176.91,153.44,23.47
2018,O02018,2023-10-09,C0475,P0810,S034,In-Store,2,235.44,0.2,376.7,143.76,89.18
2019,O02019,2024-08-06,C0304,P1172,S028,In-Store,2,354.52,0.1,638.14,179.72,278.7
2020,O02020,2024-01-06,C0091,P0859,S024,In-Store,2,335.31,0.1,603.56,194.06,215.43999999999994
2021,O02021,2024-08-31,C0034,P0526,S002,In-Store,1,197.85,0.0,197.85,127.57,70.28
2022,O02022,2025-02-13,C0361,P0644,S030,In-Store,1,177.67,0.05,168.79,104.75,64.03999999999999
2023,O02023,2023-07-14,C0756,P0790,S036,In-Store,2,70.22,0.2,112.35,47.78,16.789999999999992
2024,O02024,2024-07-08,C0475,P0903,UNKNOWN,Online,1,221.79,0.1,199.61,165.61,34.0
2025,O02025,2023-11-03,C0712,P0778,UNKNOWN,Online,1,49.55,0.05,47.07,25.13,21.94
2026,O02026,2025-04-06,C0379,P0111,S000,In-Store,2,184.61,0.05,350.76,108.89,132.98
2027,O02027,2024-09-17,C0112,P0330,S029,In-Store,2,355.55,0.2,568.88,189.35,190.18
2028,O02028,2024-01-09,C0436,P0613,UNKNOWN,Online,3,316.84,0.0,950.52,194.29,367.65
2029,O02029,2025-02-25,C0628,P0593,S039,In-Store,3,71.58,0.1,193.27,37.74,80.05000000000001
2030,O02030,2023-04-17,C0357,P0576,S027,In-Store,1,323.53,0.05,307.35,179.67,127.68000000000004
2031,O02031,2023-09-08,C0338,P0536,S017,In-Store,2,158.7,0.1,285.66,101.75,82.16000000000003
2032,O02032,2024-03-23,C0314,P0527,S050,In-Store,1,33.35,0.1,30.02,21.07,8.95
2033,O02033,2024-06-30,C0405,P1166,S037,In-Store,1,50.99,0.05,48.44,40.54,7.899999999999999
2034,O02034,2023-09-18,C0248,P0529,UNKNOWN,Online,1,135.66,0.2,108.53,81.19,27.340000000000003
2035,O02035,2023-12-04,C0588,P0552,S016,In-Store,1,167.38,0.0,167.38,94.4,72.97999999999999
2036,O02036,2024-07-07,C0692,P1149,UNKNOWN,Online,1,121.02,0.05,114.97,79.68,35.28999999999999
2037,O02037,2024-07-16,C0336,P1025,S038,In-Store,2,121.03,0.2,193.65,65.93,61.78999999999999
2038,O02038,2024-02-13,C0223,P1178,S034,In-Store,1,63.25,0.1,56.93,33.85,23.08
2039,O02039,2024-05-27,C0161,P0212,S057,In-Store,1,313.84,0.2,251.07,198.95,52.120000000000005
2040,O02040,2024-11-24,C0707,P0354,UNKNOWN,Online,2,96.51,0.2,154.42,48.85,56.719999999999985
2041,O02041,2024-07-09,C0490,P0669,S054,In-Store,2,95.28,0.1,171.5,75.05,21.400000000000006
2042,O02042,2024-11-16,C0645,P0845,S030,In-Store,2,265.78,0.05,504.98,195.98,113.02000000000004
2043,O02043,2024-12-25,C0128,P0076,UNKNOWN,Online,1,114.03,0.0,114.03,83.47,30.560000000000002
2044,O02044,2024-09-26,C0580,P0886,S024,In-Store,2,82.92,0.0,165.84,53.5,58.84
2045,O02045,2024-09-27,C0625,P0457,S052,In-Store,2,220.01,0.0,440.02,137.93,164.15999999999997
2046,O02046,2023-10-03,C0754,P0728,UNKNOWN,Online,2,242.37,0.0,484.74,152.25,180.24
2047,O02047,2023-07-29,C0472,P0682,S055,In-Store,1,197.42,0.1,177.68,130.65,47.03
2048,O02048,2023-04-16,C0609,P0802,UNKNOWN,Online,2,190.01,0.1,342.02,115.11,111.79999999999998
2049,O02049,2023-04-22,C0482,P0004,S027,In-Store,3,88.47,0.0,265.41,71.35,51.36000000000004
2050,O02050,2024-07-17,C0624,P0447,S016,In-Store,1,173.65,0.1,156.28,138.64,17.640000000000015
2051,O02051,2024-02-10,C0193,P0531,S025,In-Store,4,223.17,0.2,714.14,185.3,-27.06000000000006
2052,O02052,2023-08-12,C0074,P0456,S035,In-Store,1,238.72,0.1,214.85,164.22,50.629999999999995
2053,O02053,2024-06-21,C0209,P0607,S012,In-Store,2,12.56,0.2,20.1,10.02,0.060000000000002274
2054,O02054,2024-03-23,C0686,P0277,UNKNOWN,Online,1,239.39,0.05,227.42,124.99,102.42999999999999
2055,O02055,2024-11-29,C0468,P0599,UNKNOWN,Online,2,131.38,0.2,210.21,67.15,75.91
2056,O02056,2024-12-22,C0110,P0038,S042,In-Store,1,179.66,0.2,143.73,95.21,48.519999999999996
2057,O02057,2024-10-09,C0425,P1033,S043,In-Store,1,251.96,0.2,201.57,159.52,42.04999999999998
2058,O02058,2023-06-03,C0553,P0057,UNKNOWN,Online,1,190.01,0.1,171.01,166.72,4.289999999999992
2059,O02059,2025-02-02,C0144,P1165,S024,In-Store,2,111.55,0.0,223.1,73.86,75.38
2060,O02060,2025-02-26,C0669,P0183,S031,In-Store,2,304.66,0.2,487.46,181.16,125.13999999999999
2061,O02061,2023-04-24,C0065,P0953,UNKNOWN,Online,2,113.18,0.0,226.36,65.25,95.86000000000001
2062,O02062,2025-02-09,C0326,P0119,UNKNOWN,Online,1,135.05,0.1,121.55,71.37,50.17999999999999
2063,O02063,2023-11-27,C0167,P0331,S039,In-Store,4,317.5,0.1,1143.0,163.63,488.48
2064,O02064,2023-06-21,C0346,P0371,S021,In-Store,2,229.56,0.05,436.16,131.42,173.32000000000005
2065,O02065,2024-09-24,C0136,P1065,S039,In-Store,10,235.57,0.05,2237.9,122.75,1010.4000000000001
2066,O02066,2023-06-13,C0016,P0275,S036,In-Store,2,284.15,0.0,568.3,168.64,231.01999999999998
2067,O02067,2023-07-25,C0010,P0470,UNKNOWN,Online,2,224.53,0.05,426.61,131.35,163.91000000000003
2068,O02068,2023-09-15,C0479,P0903,UNKNOWN,Online,1,221.79,0.0,221.79,165.61,56.17999999999998
2069,O02069,2025-01-29,C0438,P0934,S052,In-Store,2,285.28,0.0,570.56,152.76,265.03999999999996
2070,O02070,2024-01-02,C0437,P0290,S039,In-Store,1,209.97,0.1,188.97,105.5,83.47
2071,O02071,2024-07-24,C0322,P0510,S003,In-Store,1,156.58,0.05,148.75,142.22,6.530000000000001
2072,O02072,2023-09-23,C0379,P0431,UNKNOWN,Online,1,39.3,0.05,37.33,21.12,16.209999999999997
2073,O02073,2025-03-27,C0752,P1191,S016,In-Store,1,199.61,0.2,159.69,101.14,58.55
2074,O02074,2025-03-27,C0029,P0443,UNKNOWN,Online,2,283.37,0.05,538.4,188.88,160.64
2075,O02075,2024-04-05,C0553,P0606,S017,In-Store,2,6.77,0.0,13.54,5.74,2.0599999999999987
2076,O02076,2023-10-26,C0734,P0333,S042,In-Store,2,18.57,0.05,35.28,9.52,16.240000000000002
2077,O02077,2023-06-25,C0382,P0119,S056,In-Store,2,135.05,0.2,216.08,71.37,73.34
2078,O02078,2024-12-09,C0265,P1119,S049,In-Store,2,64.93,0.0,129.86,51.65,26.560000000000016
2079,O02079,2023-12-15,C0487,P1014,S016,In-Store,1,184.27,0.2,147.42,155.05,-7.630000000000024
2080,O02080,2023-05-09,C0636,P0374,S003,In-Store,2,190.53,0.2,304.85,98.1,108.65000000000003
2081,O02081,2023-06-15,C0554,P0465,S058,In-Store,1,118.23,0.2,94.58,77.95,16.629999999999995
2082,O02082,2025-03-08,C0693,P0960,S021,In-Store,1,169.27,0.0,169.27,102.95,66.32000000000001
2083,O02083,2023-11-09,C0324,P0082,S037,In-Store,1,177.36,0.1,159.62,136.2,23.420000000000016
2084,O02084,2023-08-15,C0776,P1093,UNKNOWN,Online,3,143.78,0.1,388.21,98.24,93.49000000000001
2085,O02085,2024-03-28,C0742,P0301,S031,In-Store,2,291.59,0.05,554.02,170.49,213.03999999999996
